DAILY SUNSPOT NUMBER DATA downloaded from HVO: 
column 1 - Date in fraction of year 
column 2 - Daily total sunspot number. 
column 3 - Daily standard deviation of the input sunspot numbers from individual stations.

2001.177	133.0	7.2
2001.180	124.0	6.5
2001.183	92.0	10.8
2001.185	115.0	8.0
2001.188	142.0	5.8
2001.191	132.0	8.5
2001.194	139.0	11.7
2001.196	108.0	6.1
2001.199	117.0	10.4
2001.202	110.0	7.9
2001.204	102.0	7.2
2001.207	75.0	6.8
2001.210	89.0	8.9
2001.213	96.0	7.7
2001.215	117.0	9.2
2001.218	129.0	10.1
2001.221	124.0	7.4
2001.224	165.0	7.9
2001.226	218.0	12.1
2001.229	272.0	10.4
2001.232	319.0	16.2
2001.235	352.0	18.9
2001.237	343.0	28.6
2001.240	340.0	26.0
2001.243	338.0	19.8
2001.246	300.0	13.4
2001.248	279.0	14.9
2001.251	249.0	9.9
2001.254	254.0	10.6
2001.257	201.0	9.9
2001.259	200.0	8.7
2001.262	165.0	11.0
2001.265	150.0	8.6
2001.268	173.0	7.8
2001.270	165.0	12.5
2001.273	171.0	12.1
2001.276	173.0	11.1
2001.279	155.0	8.2
2001.281	147.0	5.8
2001.284	138.0	9.4
2001.287	113.0	6.0
2001.289	87.0	7.2
2001.292	42.0	4.9
2001.295	57.0	6.4
2001.298	93.0	6.2
2001.300	129.0	8.3
2001.303	174.0	7.7
2001.306	164.0	9.8
2001.309	159.0	11.4
2001.311	164.0	10.5
2001.314	179.0	12.3
2001.317	179.0	8.5
2001.320	192.0	13.5
2001.322	161.0	9.8
2001.325	170.0	6.4
2001.328	168.0	7.8
2001.330	157.0	6.3
2001.333	174.0	8.4
2001.336	169.0	8.8
2001.339	194.0	10.5
2001.341	174.0	11.2
2001.344	135.0	7.0
2001.347	116.0	9.3
2001.350	81.0	5.1
2001.352	93.0	3.8
2001.355	88.0	5.0
2001.358	118.0	6.1
2001.361	124.0	5.7
2001.363	125.0	5.4
2001.366	150.0	6.9
2001.369	141.0	8.6
2001.371	146.0	7.9
2001.374	140.0	7.5
2001.377	137.0	8.8
2001.380	125.0	7.5
2001.382	121.0	7.4
2001.385	140.0	8.2
2001.388	178.0	7.5
2001.391	197.0	11.6
2001.393	174.0	9.1
2001.396	165.0	10.8
2001.399	174.0	10.3
2001.402	182.0	14.4
2001.404	151.0	8.5
2001.407	125.0	7.3
2001.410	110.0	9.9
2001.413	101.0	6.6
2001.415	88.0	6.8
2001.418	150.0	11.4
2001.421	150.0	9.3
2001.424	145.0	11.4
2001.426	161.0	8.2
2001.429	180.0	6.8
2001.432	195.0	12.5
2001.435	215.0	11.4
2001.437	254.0	11.1
2001.440	241.0	9.1
2001.443	262.0	7.6
2001.446	259.0	12.8
2001.448	242.0	10.6
2001.451	273.0	11.2
2001.454	282.0	14.7
2001.456	289.0	10.5
2001.459	270.0	15.3
2001.462	232.0	13.0
2001.465	214.0	10.1
2001.467	206.0	11.8
2001.470	218.0	14.9
2001.473	229.0	12.4
2001.476	235.0	11.8
2001.478	220.0	9.8
2001.481	198.0	10.6
2001.484	173.0	9.2
2001.487	162.0	12.9
2001.489	135.0	7.8
2001.492	112.0	6.7
2001.495	98.0	5.4
2001.497	111.0	8.1
2001.500	125.0	10.9
2001.503	120.0	9.2
2001.506	107.0	7.3
2001.508	93.0	6.2
2001.511	68.0	5.4
2001.514	71.0	7.4
2001.517	81.0	5.6
2001.519	107.0	9.9
2001.522	105.0	8.2
2001.525	104.0	7.4
2001.528	135.0	9.5
2001.530	167.0	10.5
2001.533	149.0	12.5
2001.536	153.0	9.2
2001.538	170.0	9.6
2001.541	185.0	8.8
2001.544	191.0	10.3
2001.547	183.0	9.9
2001.549	177.0	9.2
2001.552	144.0	8.9
2001.555	150.0	7.2
2001.558	152.0	8.5
2001.560	135.0	9.9
2001.563	119.0	7.1
2001.566	92.0	5.9
2001.569	90.0	7.3
2001.571	95.0	8.5
2001.574	69.0	6.8
2001.577	86.0	6.2
2001.580	78.0	5.2
2001.582	94.0	7.0
2001.585	123.0	8.0
2001.588	141.0	8.9
2001.591	175.0	10.2
2001.593	198.0	8.6
2001.596	182.0	10.0
2001.599	179.0	8.8
2001.602	178.0	7.8
2001.604	158.0	7.4
2001.607	150.0	6.8
2001.610	170.0	7.9
