Date,HRMS (day)
2003.300,112.75
2003.303,112.831
2003.309,112.792
2003.311,112.715
2003.314,112.619
2003.317,113.204
2003.320,112.865
2003.322,112.683
2003.328,113.097
2003.330,112.319
2003.333,111.929
2003.336,112.078
2003.339,112.961
2003.341,112.235
2003.344,111.407
2003.347,111.38
2003.350,111.627
2003.352,110.953
2003.355,111.637
2003.358,111.796
2003.361,112.162
2003.363,112.675
2003.366,112.479
2003.369,112.801
2003.371,112.686
2003.374,113.01
2003.377,112.947
2003.380,112.876
2003.382,112.825
2003.385,112.973
2003.388,112.94
2003.391,113.314
2003.393,113.125
2003.396,112.719
2003.399,112.45
2003.402,111.75
2003.404,110.925
2003.407,110.509
2003.410,106.05
2003.413,105.466
2003.415,106.521
2003.418,108.55
2003.421,110.243
2003.424,110.963
2003.426,111.227
2003.429,111.105
2003.432,110.855
2003.435,110.575
2003.437,110.571
2003.440,110.293
2003.443,110.096
2003.446,110.259
2003.448,110.713
2003.451,111.514
2003.454,111.135
2003.456,110.252
2003.459,110.469
2003.462,110.404
2003.465,109.182
2003.467,108.097
2003.470,107.711
2003.473,107.729
2003.476,107.045
2003.478,107.282
2003.481,107.947
2003.484,109.273
2003.487,109.34
2003.489,109.587
2003.492,109.975
2003.495,109.921
2003.497,109.917
2003.500,110.598
2003.503,110.448
2003.506,110.716
2003.508,111.191
2003.511,111.429
2003.514,111.432
2003.517,111.64
2003.519,112.108
2003.522,111.502
2003.525,112.171
2003.528,111.73
2003.530,111.313
2003.533,110.992
2003.536,111.198
2003.538,111.745
2003.541,111.718
2003.544,112.142
2003.547,112.292
2003.549,112.057
2003.552,112.162
2003.555,112.025
2003.558,112.252
2003.560,112.133
2003.563,112.662
2003.566,111.914
2003.569,111.308
2003.571,111.728
2003.574,112.047
2003.577,111.782
2003.580,112.322
2003.582,112.126
2003.585,112.331
2003.588,112.457
2003.591,112.802
2003.593,112.23
2003.596,112.762
2003.599,113.058
2003.602,112.81
2003.604,112.472
2003.607,112.325
2003.610,112.398
2003.613,112.461
2003.615,112.698
2003.618,112.674
2003.621,112.344
2003.623,111.988
2003.626,111.762
2003.629,112.056
2003.632,112.373
2003.634,112.942
2003.637,112.868
2003.640,112.801
2003.643,112.852
2003.645,113.256
2003.648,112.89
2003.651,112.039
2003.654,112.197
2003.656,112.296
2003.659,112.17
2003.662,112.106
2003.665,112.365
2003.667,112.421
2003.670,111.736
2003.673,112.115
2003.676,112.309
2003.678,111.977
2003.681,112.253
2003.684,112.516
2003.687,112.977
2003.689,112.279
2003.692,111.949
2003.695,111.97
2003.698,112.079
2003.700,112.226
2003.703,112.694
2003.706,112.791
2003.708,112.919
2003.711,112.487
2003.714,112.661
2003.717,113.354
2003.719,113.188
2003.722,113.204
2003.725,113.528
2003.728,114.259
2003.730,114.809
2003.733,114.639
2003.736,114.964
2003.739,115.258
2003.741,115.105
2003.744,115.184
2003.747,114.326
2003.749,114.874
2003.752,115.109
2003.755,114.984
2003.758,114.913
2003.760,114.676
2003.763,113.796
2003.769,113.367
2003.771,113.139
2003.774,113.023
2003.777,113.439
2003.780,114.258
2003.782,114.769
2003.785,114.354
2003.788,114.09
2003.790,114.075
2003.793,114.933
2003.796,115.11
2003.799,115.155
2003.801,115.568
2003.804,115.433
2003.807,111.406
2003.810,110.735
2003.812,111.336
2003.815,108.282
2003.818,108.605
2003.821,109.624
2003.823,107.585
2003.826,99.923
2003.829,93.496
2003.832,92.432
2003.834,95.963
2003.837,100.463
2003.840,103.073
2003.843,104.272
2003.845,106.039
2003.848,106.02
2003.851,104.432
2003.854,105.505
2003.856,108.051
2003.859,109.628
2003.862,109.808
2003.865,109.406
2003.867,109.524
2003.870,109.531
2003.873,108.745
2003.875,106.605
2003.878,105.64
2003.881,105.85
2003.884,107.551
2003.886,108.738
2003.889,107.211
2003.892,106.328
2003.895,105.652
2003.897,105.388
2003.900,106.389
2003.903,107.211
2003.906,108.153
2003.908,109.232
2003.911,109.677
2003.914,109.807
2003.916,109.966
2003.919,110.458
2003.922,110.61
2003.925,110.582
2003.927,111.263
2003.930,112.288
2003.933,112.251
2003.936,111.703
2003.938,111.5
2003.941,111.455
2003.944,111.576
2003.947,111.762
2003.949,112.187
2003.952,112.37
2003.955,112.603
2003.957,112.877
2003.960,113.306
2003.963,113.943
2003.966,113.946
2003.968,113.805
2003.971,114.123
2003.974,113.43
2003.977,113.289
2003.979,113.656
2003.982,114.025
2003.985,114.361
2003.988,114.325
2003.990,113.986
2003.993,113.642
2003.996,114.26
2003.999,114.95
2004.001,114.662
2004.004,114.589
2004.007,113.723
2004.010,112.794
2004.012,112.572
2004.015,112.919
2004.018,110.678
2004.021,108.902
2004.023,108.668
2004.026,108.611
2004.029,110.405
2004.032,110.926
2004.034,112.168
2004.037,112.544
2004.040,112.994
2004.042,113.929
2004.045,114.265
2004.048,114.647
2004.051,115.223
2004.053,115.633
2004.056,115.662
2004.059,110.146
2004.062,109.83
2004.064,109.336
2004.067,109.274
2004.073,111.451
2004.075,112.061
2004.078,112.237
2004.081,112.043
2004.084,111.501
2004.086,111.614
2004.089,112.168
2004.092,112.295
2004.095,112.53
2004.097,112.58
2004.100,112.632
2004.103,113.407
2004.106,113.972
2004.108,114.927
2004.111,115.598
2004.114,116.207
2004.117,114.892
2004.119,114.76
2004.122,114.831
2004.125,115.149
2004.127,115.1
2004.130,115.375
2004.133,115.676
2004.136,116.162
2004.138,116.823
2004.141,117.061
2004.144,116.788
2004.147,116.66
2004.149,116.499
2004.152,116.36
2004.155,115.845
2004.158,115.668
2004.160,115.311
2004.163,115.323
2004.165,115.354
2004.168,115.314
2004.171,115.211
2004.174,115.014
2004.176,115.529
2004.179,115.616
2004.182,116.25
2004.185,116.664
2004.187,117.254
2004.190,116.156
2004.193,116.337
2004.196,116.095
2004.198,116.272
2004.201,116.59
2004.204,116.826
2004.206,116.416
2004.209,116.731
2004.212,117.0
2004.215,116.87
2004.217,117.029
2004.220,116.981
2004.223,116.994
2004.226,117.175
2004.228,117.256
2004.231,116.976
2004.234,116.939
2004.237,116.905
2004.239,116.897
2004.242,116.616
2004.245,116.723
2004.248,116.69
2004.250,116.484
2004.253,116.701
2004.256,116.822
2004.259,115.109
2004.261,115.548
2004.264,116.197
2004.267,116.31
2004.270,117.087
2004.272,117.197
2004.275,116.588
2004.278,115.833
2004.281,116.405
2004.283,115.98
2004.286,117.436
2004.289,117.485
2004.291,118.208
2004.294,118.145
2004.297,118.163
2004.300,118.589
2004.302,118.093
2004.305,117.824
2004.308,117.054
2004.311,117.162
2004.313,117.171
2004.316,117.233
2004.319,116.822
2004.322,116.508
2004.324,116.727
2004.327,116.861
2004.330,117.355
2004.332,117.341
2004.335,117.269
2004.338,117.648
2004.341,117.84
2004.343,118.032
2004.346,117.619
2004.349,117.388
2004.352,117.149
2004.354,117.508
2004.357,117.505
2004.360,117.368
2004.363,117.52
2004.365,117.861
2004.368,117.73
2004.371,118.25
2004.373,118.772
2004.376,118.846
2004.379,118.727
2004.382,118.326
2004.384,118.132
2004.387,118.104
2004.390,117.956
2004.393,118.16
2004.395,117.734
2004.398,117.706
2004.401,117.582
2004.404,117.994
2004.406,117.775
2004.409,118.003
2004.412,117.693
2004.415,117.623
2004.416,118.067
2004.419,118.074
2004.422,118.249
2004.425,118.264
2004.427,118.638
2004.430,118.318
2004.433,117.863
2004.436,117.869
2004.438,117.58
2004.441,116.942
2004.444,117.031
2004.447,117.221
2004.449,117.198
2004.452,118.015
2004.455,117.632
2004.457,117.686
2004.460,117.813
2004.463,118.01
2004.466,117.804
2004.468,117.072
2004.471,117.147
2004.474,117.895
2004.477,117.304
2004.479,117.628
2004.482,117.662
2004.485,117.483
2004.488,117.748
2004.490,117.862
2004.493,117.703
2004.496,117.486
2004.498,117.649
2004.501,117.402
2004.504,117.699
2004.507,118.141
2004.509,118.16
2004.512,118.167
2004.515,118.304
2004.518,118.612
2004.520,118.874
2004.523,118.632
2004.526,118.376
2004.529,117.549
2004.531,117.598
2004.534,117.407
2004.537,117.451
2004.539,116.759
2004.542,117.159
2004.545,117.105
2004.548,117.483
2004.550,116.912
2004.553,117.032
2004.556,116.997
2004.559,114.678
2004.561,113.472
2004.564,115.036
2004.567,114.655
2004.570,109.718
2004.572,113.254
2004.575,113.464
2004.578,114.334
2004.581,114.977
2004.583,114.771
2004.586,115.032
2004.589,114.116
2004.592,113.999
2004.594,114.215
2004.597,114.634
2004.600,115.729
2004.603,116.088
2004.605,117.079
2004.608,117.421
2004.611,117.872
2004.614,117.965
2004.616,118.642
2004.619,118.448
2004.622,117.729
2004.624,117.96
2004.627,116.804
2004.630,117.301
2004.633,117.854
2004.635,119.086
2004.638,118.044
2004.641,117.569
2004.644,117.725
2004.646,117.163
2004.649,118.771
2004.652,118.579
2004.655,118.58
2004.657,118.769
2004.660,118.89
2004.663,119.167
2004.666,118.975
2004.668,118.175
2004.671,118.328
2004.674,118.279
2004.677,118.374
2004.679,119.123
2004.682,119.491
2004.685,119.297
2004.688,119.293
2004.690,119.096
2004.693,118.881
2004.696,118.394
2004.699,119.049
2004.701,118.825
2004.704,116.115
2004.707,115.343
2004.709,116.127
2004.712,116.685
2004.715,116.354
2004.718,116.4
2004.720,117.326
2004.723,117.443
2004.726,116.398
2004.729,116.91
2004.731,117.839
2004.734,118.021
2004.737,117.924
2004.740,118.17
2004.742,118.294
2004.745,118.657
2004.748,118.465
2004.750,118.589
2004.753,118.944
2004.756,119.333
2004.759,119.672
2004.761,119.802
2004.764,119.903
2004.767,119.847
2004.770,119.377
2004.772,119.813
2004.775,119.676
2004.778,119.816
2004.781,119.76
2004.783,120.196
2004.786,119.903
2004.789,120.145
2004.791,120.316
2004.794,120.286
2004.797,120.38
2004.800,120.237
2004.802,120.258
2004.805,120.297
2004.808,120.245
2004.811,120.481
2004.813,119.988
2004.816,119.635
2004.819,119.602
2004.822,119.794
2004.824,119.65
2004.827,119.729
2004.830,119.596
2004.833,119.679
2004.834,119.831
2004.837,120.171
2004.840,119.719
2004.843,119.308
2004.845,119.287
2004.848,118.961
2004.851,117.879
2004.854,115.862
2004.856,115.498
2004.859,111.786
2004.862,112.457
2004.865,112.747
2004.867,113.456
2004.870,115.312
2004.873,116.093
2004.875,116.991
2004.878,117.856
2004.881,118.25
2004.884,118.359
2004.886,119.113
2004.889,119.397
2004.892,119.392
2004.895,119.44
2004.897,119.306
2004.900,119.227
2004.903,119.652
2004.906,119.75
2004.908,120.068
2004.911,119.078
2004.914,118.885
2004.916,118.814
2004.919,119.393
2004.922,119.661
2004.925,119.802
2004.927,118.37
2004.930,117.149
2004.933,118.248
2004.936,117.999
2004.938,117.994
2004.941,118.234
2004.944,118.302
2004.947,118.513
2004.949,117.708
2004.952,117.543
2004.955,118.309
2004.957,118.659
2004.960,119.053
2004.963,119.303
2004.966,119.457
2004.968,119.562
2004.971,119.352
2004.974,119.164
2004.977,119.449
2004.979,119.363
2004.982,118.89
2004.985,118.725
2004.988,117.986
2004.990,117.646
2004.993,116.788
2004.996,117.116
2004.999,117.073
2005.001,117.237
2005.004,116.939
2005.007,113.692
2005.010,113.056
2005.012,113.36
2005.015,114.333
2005.018,115.505
2005.021,115.638
2005.023,114.711
2005.026,115.024
2005.029,115.868
2005.032,116.525
2005.034,116.766
2005.037,116.81
2005.040,117.45
2005.042,117.17
2005.045,116.214
2005.048,108.744
2005.051,103.767
2005.053,108.059
2005.056,109.389
2005.059,107.914
2005.062,113.414
2005.064,115.282
2005.067,116.302
2005.070,116.844
2005.073,116.78
2005.075,116.295
2005.078,116.823
2005.081,118.016
2005.084,117.064
2005.086,117.11
2005.089,116.782
2005.092,117.432
2005.095,117.5
2005.097,117.726
2005.100,118.06
2005.103,117.61
2005.106,117.392
2005.108,117.436
2005.111,117.249
2005.114,117.513
2005.117,117.648
2005.119,117.997
2005.122,118.098
2005.125,118.009
2005.127,118.201
2005.130,118.133
2005.133,117.834
2005.136,116.829
2005.138,116.867
2005.141,117.012
2005.144,117.271
2005.147,117.307
2005.149,117.161
2005.152,117.583
2005.155,117.412
2005.158,117.483
2005.160,117.581
2005.163,117.837
2005.166,118.169
2005.169,118.282
2005.172,118.419
2005.174,118.474
2005.177,117.883
2005.180,118.074
2005.183,118.41
2005.185,118.192
2005.188,118.479
2005.191,118.171
2005.194,117.961
2005.196,118.148
2005.199,118.966
2005.202,118.824
2005.204,118.624
2005.207,118.148
2005.210,117.943
2005.213,117.608
2005.215,117.683
2005.218,117.198
2005.221,117.461
2005.224,117.84
2005.226,118.176
2005.229,118.029
2005.232,117.851
2005.235,118.043
2005.237,117.593
2005.240,117.141
2005.243,117.52
2005.246,117.933
2005.248,118.139
2005.251,118.13
2005.254,118.256
2005.257,118.196
2005.259,118.28
2005.262,118.118
2005.265,118.297
2005.268,118.472
2005.270,118.475
2005.273,118.288
2005.279,118.677
2005.281,118.332
2005.284,118.424
2005.287,118.644
2005.289,118.867
2005.292,118.991
2005.295,119.47
2005.298,119.851
2005.300,119.065
2005.303,119.162
2005.306,118.698
2005.309,117.934
2005.311,118.105
2005.314,118.274
2005.317,118.124
2005.320,118.111
2005.322,118.619
2005.325,118.993
2005.328,118.656
2005.330,118.286
2005.333,117.655
2005.336,118.016
2005.339,118.58
2005.341,118.853
2005.344,118.207
2005.347,117.543
2005.350,118.257
2005.352,114.323
2005.355,115.181
2005.358,115.618
2005.361,116.541
2005.363,116.67
2005.366,117.046
2005.369,112.411
2005.371,112.125
2005.374,113.199
2005.377,114.409
2005.380,114.678
2005.382,115.362
2005.385,116.155
2005.388,116.647
2005.391,117.193
2005.393,117.58
2005.396,118.084
2005.399,118.748
2005.402,118.777
2005.404,118.97
2005.407,116.997
2005.410,116.088
2005.413,117.052
2005.415,117.477
2005.418,117.348
2005.421,117.674
2005.429,119.018
2005.432,118.456
2005.435,117.854
2005.437,118.213
2005.440,118.485
2005.443,118.811
2005.446,118.023
2005.448,117.766
2005.451,117.563
2005.454,117.013
2005.456,116.647
2005.459,116.051
2005.462,116.866
2005.465,117.365
2005.467,116.976
2005.470,117.964
2005.473,117.301
2005.476,119.084
2005.478,118.271
2005.481,117.949
2005.484,118.059
2005.487,118.608
2005.489,118.565
2005.492,118.524
2005.495,118.66
2005.497,118.654
2005.500,118.529
2005.503,118.825
2005.506,118.841
2005.508,119.081
2005.511,119.377
2005.514,119.215
2005.517,119.102
2005.519,119.078
2005.522,118.418
2005.525,116.789
2005.528,117.013
2005.530,115.876
2005.533,116.126
2005.536,116.167
2005.538,115.249
2005.541,111.341
2005.544,111.678
2005.547,113.119
2005.549,115.606
2005.552,117.471
2005.555,117.627
2005.558,117.33
2005.560,117.42
2005.563,117.595
2005.566,117.675
2005.569,117.81
2005.571,117.981
2005.574,117.134
2005.577,116.508
2005.580,116.921
2005.582,117.722
2005.585,116.042
2005.588,116.057
2005.591,116.755
2005.593,116.409
2005.596,115.963
2005.599,114.241
2005.602,115.34
2005.604,116.067
2005.607,116.108
2005.610,115.922
2005.613,116.638
2005.615,116.407
2005.618,116.464
2005.621,116.691
2005.623,116.631
2005.626,117.14
2005.629,117.417
2005.632,117.835
2005.634,117.458
2005.637,117.453
2005.640,118.364
2005.643,118.413
2005.645,116.52
2005.648,115.102
2005.651,115.359
2005.654,116.507
2005.656,116.692
2005.659,117.159
2005.667,117.237
2005.670,116.683
2005.673,115.994
2005.676,116.319
2005.678,116.24
2005.681,116.664
2005.684,116.76
2005.687,116.891
2005.689,116.651
2005.692,115.186
2005.695,106.735
2005.698,106.107
2005.700,105.566
2005.703,107.962
2005.706,106.777
2005.708,108.757
2005.711,110.749
2005.714,112.775
2005.717,113.986
2005.719,114.913
2005.722,115.54
2005.725,115.639
2005.728,115.734
2005.730,116.288
2005.733,116.26
2005.736,116.678
2005.739,116.84
2005.741,116.794
2005.744,116.935
2005.747,117.366
2005.749,117.329
2005.752,117.504
2005.755,117.887
2005.758,118.294
2005.760,118.581
2005.763,118.661
2005.766,118.751
2005.769,117.916
2005.771,117.531
2005.774,116.918
2005.777,117.147
2005.780,117.082
2005.782,117.25
2005.785,117.667
2005.788,117.824
2005.790,118.269
2005.793,118.7
2005.796,118.734
2005.799,118.774
2005.801,119.061
2005.804,118.752
2005.807,118.521
2005.810,118.413
2005.812,118.608
2005.815,119.105
2005.818,119.028
2005.821,118.912
2005.823,119.171
2005.826,119.408
2005.829,119.201
2005.832,119.359
2005.834,120.138
2005.837,119.574
2005.840,119.662
2005.843,119.746
2005.845,119.55
2005.848,119.222
2005.851,119.067
2005.854,119.094
2005.856,119.287
2005.859,119.537
2005.862,119.37
2005.865,119.443
2005.867,119.59
2005.870,119.442
2005.873,119.544
2005.875,119.679
2005.878,119.682
2005.881,119.793
2005.884,119.849
2005.886,119.433
2005.889,119.405
2005.892,119.754
2005.895,119.683
2005.897,119.75
2005.900,119.593
2005.903,119.814
2005.906,120.014
2005.908,120.192
2005.911,120.173
2005.914,119.941
2005.916,120.016
2005.919,119.767
2005.922,119.618
2005.925,119.619
2005.927,119.771
2005.930,119.794
2005.933,119.767
2005.936,119.917
2005.938,120.062
2005.941,119.994
2005.944,120.05
2005.947,119.884
2005.949,119.703
2005.952,119.816
2005.955,119.38
2005.957,119.45
2005.960,119.679
2005.963,119.454
2005.966,119.388
2005.968,119.782
2005.971,119.494
2005.974,119.242
2005.977,119.612
2005.979,119.698
2005.982,120.31
2005.985,120.501
2005.988,120.294
2005.990,120.264
2005.993,120.175
2005.996,119.838
2005.999,118.825
2006.001,118.171
2006.004,118.503
2006.007,118.981
2006.010,119.235
2006.012,118.876
2006.015,119.931
2006.018,119.806
2006.021,119.612
2006.023,119.62
2006.026,119.612
2006.029,120.053
2006.032,120.438
2006.034,120.431
2006.037,120.904
2006.040,121.008
2006.042,120.508
2006.045,120.401
2006.048,120.499
2006.051,120.59
2006.053,120.694
2006.056,120.955
2006.059,121.146
2006.062,121.383
2006.064,120.963
2006.067,119.941
2006.070,120.612
2006.073,120.263
2006.075,120.534
2006.078,120.786
2006.081,120.889
2006.084,120.984
2006.086,121.218
2006.089,121.456
2006.092,121.258
2006.095,121.141
2006.097,121.029
2006.100,120.961
2006.103,121.205
2006.106,121.443
2006.108,121.194
2006.111,121.204
2006.114,121.373
2006.117,121.385
2006.119,121.523
2006.122,121.329
2006.125,121.367
2006.127,121.586
2006.130,121.695
2006.133,121.711
2006.136,122.088
2006.138,121.851
2006.141,121.216
2006.144,121.252
2006.147,121.729
2006.149,121.972
2006.152,121.663
2006.155,122.013
2006.158,121.892
2006.160,121.451
2006.163,121.611
2006.166,121.582
2006.169,121.642
2006.172,121.954
2006.174,122.216
2006.177,122.415
2006.180,122.418
2006.183,122.538
2006.185,122.385
2006.188,121.801
2006.191,122.0
2006.194,122.159
2006.196,122.034
2006.199,121.961
2006.202,121.705
2006.204,121.485
2006.207,121.626
2006.210,122.244
2006.213,122.36
2006.215,122.325
2006.218,122.241
2006.221,122.442
2006.224,122.767
2006.226,122.279
2006.229,121.961
2006.232,121.911
2006.235,122.543
2006.237,122.297
2006.240,122.781
2006.243,122.626
2006.246,122.57
2006.248,122.727
2006.251,122.339
2006.254,122.057
2006.257,122.037
2006.259,122.855
2006.262,122.664
2006.265,122.384
2006.268,122.317
2006.270,122.638
2006.273,122.243
2006.276,122.625
2006.279,122.693
2006.281,122.439
2006.284,122.223
2006.287,121.932
2006.289,121.921
2006.292,121.978
2006.295,122.222
2006.298,122.336
2006.300,122.211
2006.303,122.631
2006.306,122.348
2006.309,121.764
2006.311,122.254
2006.314,122.456
2006.317,122.435
2006.320,122.499
2006.322,121.631
2006.325,121.983
2006.328,121.988
2006.330,122.479
2006.333,122.625
2006.336,122.719
2006.339,122.64
2006.341,122.927
2006.344,122.075
2006.347,121.723
2006.350,122.072
2006.352,122.476
2006.355,122.407
2006.358,122.215
2006.361,122.256
2006.363,121.999
