Date,MXCO (day)
1994.621,213.545
1994.623,213.644
1994.626,213.142
1994.629,213.637
1994.632,214.438
1994.634,214.674
1994.637,209.587
1994.640,219.65
1994.643,215.93
1994.645,214.973
1994.648,215.512
1994.651,215.746
1994.654,214.315
1994.656,213.908
1994.659,213.517
1994.662,214.586
1994.665,214.788
1994.667,215.361
1994.670,216.434
1994.673,216.218
1994.676,215.79
1994.678,215.545
1994.681,216.537
1994.684,213.387
1994.687,212.836
1994.689,213.023
1994.692,214.104
1994.695,215.903
1994.698,215.672
1994.700,215.019
1994.703,214.638
1994.706,214.27
1994.708,213.755
1994.711,212.742
1994.714,211.979
1994.717,212.452
1994.719,213.304
1994.722,214.005
1994.725,215.678
1994.728,215.928
1994.730,216.358
1994.733,215.718
1994.736,216.722
1994.739,217.628
1994.741,218.46
1994.744,218.532
1994.747,218.71
1994.749,218.461
1994.752,217.366
1994.755,217.158
1994.758,214.903
1994.760,214.332
1994.763,213.808
1994.766,214.036
1994.769,214.079
1994.771,214.495
1994.774,214.078
1994.777,214.367
1994.780,214.563
1994.782,214.826
1994.785,214.133
1994.788,214.132
1994.790,213.954
1994.793,214.327
1994.796,214.46
1994.799,215.071
1994.801,215.892
1994.804,216.468
1994.807,216.698
1994.810,216.19
1994.812,215.913
1994.815,216.498
1994.818,218.024
1994.821,216.988
1994.823,217.726
1994.826,217.222
1994.829,215.793
1994.832,215.646
1994.834,215.277
1994.837,215.551
1994.840,215.366
1994.843,215.065
1994.845,215.787
1994.848,215.452
1994.851,216.372
1994.854,216.068
1994.856,216.729
1994.859,216.427
1994.862,215.961
1994.865,215.932
1994.867,215.536
1994.870,215.717
1994.873,215.783
1994.875,216.423
1994.878,216.967
1994.881,217.374
1994.884,218.189
1994.886,217.356
1994.889,217.133
1994.892,217.131
1994.895,217.111
1994.897,217.339
1994.900,217.128
1994.903,216.987
1994.906,215.683
1994.908,216.2
1994.911,216.69
1994.914,215.626
1994.916,215.496
1994.919,214.955
1994.922,214.806
1994.925,215.439
1994.927,216.103
1994.930,215.675
1994.933,215.76
1994.936,215.618
1994.938,215.69
1994.941,215.727
1994.944,216.07
1994.947,215.49
1994.949,215.567
1994.952,216.08
1994.955,216.729
1994.957,216.459
1994.960,216.44
1994.963,217.266
1994.966,216.769
1994.968,216.748
1994.971,216.963
1994.974,216.877
1994.977,217.391
1994.979,217.124
1994.982,216.524
1994.985,216.512
1994.988,215.95
1994.990,216.024
1994.993,215.457
1994.996,215.069
1994.999,215.24
1995.001,215.049
1995.004,215.49
1995.007,215.687
1995.010,215.585
1995.012,215.422
1995.015,215.177
1995.018,215.518
1995.021,215.878
1995.023,216.753
1995.026,216.984
1995.029,217.354
1995.032,217.815
1995.034,217.699
1995.037,217.92
1995.040,217.137
1995.042,217.417
1995.045,216.482
1995.048,217.55
1995.051,217.792
1995.053,218.211
1995.056,218.592
1995.059,218.381
1995.062,217.37
1995.064,217.196
1995.067,217.164
1995.070,216.14
1995.073,215.373
1995.075,215.741
1995.078,216.515
1995.081,216.056
1995.084,215.056
1995.086,214.265
1995.089,214.791
1995.092,215.067
1995.095,215.185
1995.097,214.918
1995.100,215.197
1995.103,215.518
1995.106,215.549
1995.108,215.171
1995.111,215.095
1995.114,216.505
1995.117,215.831
1995.119,216.25
1995.122,217.263
1995.125,217.746
1995.127,218.918
1995.130,218.75
1995.133,218.901
1995.136,219.114
1995.138,218.885
1995.141,218.584
1995.144,217.827
1995.147,217.391
1995.149,217.231
1995.152,217.277
1995.155,217.5
1995.158,217.66
1995.160,217.338
1995.163,217.108
1995.166,216.2
1995.169,215.434
1995.172,215.481
1995.174,215.983
1995.177,215.36
1995.180,216.404
1995.183,217.342
1995.185,216.711
1995.188,216.397
1995.191,216.821
1995.194,216.174
1995.196,215.364
1995.199,215.832
1995.202,215.97
1995.204,216.496
1995.207,216.763
1995.210,216.94
1995.215,215.474
1995.218,214.67
1995.221,215.095
1995.224,214.736
1995.226,214.52
1995.229,215.639
1995.232,216.898
1995.235,216.655
1995.237,216.595
1995.240,216.104
1995.243,215.076
1995.246,215.549
1995.248,215.927
1995.251,215.719
1995.254,214.939
1995.257,216.185
1995.259,216.05
1995.262,216.028
1995.265,216.576
1995.268,217.15
1995.270,217.628
1995.273,218.245
1995.276,218.392
1995.279,218.058
1995.281,217.578
1995.284,217.812
1995.287,217.933
1995.289,217.496
1995.292,217.058
1995.295,216.471
1995.298,217.048
1995.300,217.136
1995.303,218.547
1995.306,218.429
1995.309,218.955
1995.311,218.665
1995.314,218.258
1995.317,218.336
1995.320,216.918
1995.322,216.829
1995.325,216.789
1995.328,217.18
1995.330,217.683
1995.333,218.181
1995.336,217.742
1995.339,217.175
1995.341,217.028
1995.344,217.326
1995.347,217.836
1995.350,219.096
1995.352,219.487
1995.355,220.209
1995.358,220.342
1995.361,220.399
1995.363,219.676
1995.366,218.291
1995.369,218.91
1995.371,218.451
1995.374,218.854
1995.377,218.612
1995.380,219.223
1995.382,219.478
1995.385,219.213
1995.388,218.206
1995.391,217.947
1995.393,217.908
1995.396,217.378
1995.399,216.126
1995.402,215.564
1995.404,215.725
1995.407,214.839
1995.410,215.011
1995.413,214.204
1995.415,214.48
1995.418,214.928
1995.421,215.637
1995.424,216.445
1995.426,217.538
1995.429,217.956
1995.432,218.054
1995.435,218.688
1995.437,218.931
1995.440,217.459
1995.443,217.21
1995.446,217.155
1995.448,216.994
1995.451,216.446
1995.456,215.75
1995.459,215.713
1995.462,215.736
1995.465,215.837
1995.467,215.735
1995.470,215.167
1995.473,215.122
1995.476,215.651
1995.478,215.755
1995.481,215.751
1995.484,215.79
1995.487,216.268
1995.489,216.141
1995.492,215.008
1995.495,214.658
1995.497,214.09
1995.500,212.456
1995.503,213.462
1995.506,214.417
1995.508,214.681
1995.511,215.635
1995.514,216.225
1995.530,214.521
1995.533,214.253
1995.536,214.555
1995.538,215.113
1995.541,215.267
1995.544,215.052
1995.547,215.478
1995.549,215.924
1995.552,215.884
1995.555,215.822
1995.558,216.139
1995.560,216.867
1995.563,215.96
1995.566,215.099
1995.569,215.256
1995.571,215.215
1995.574,215.229
1995.577,215.491
1995.580,215.607
1995.582,216.791
1995.585,217.387
1995.588,217.549
1995.591,217.89
1995.593,216.867
1995.596,216.653
1995.599,215.6
1995.602,214.758
1995.604,214.538
1995.607,214.582
1995.610,214.905
1995.613,214.411
1995.615,214.457
1995.618,215.006
1995.676,216.862
1995.678,216.405
1995.681,215.77
1995.684,215.409
1995.687,215.614
1995.689,216.221
1995.692,216.714
1995.695,217.336
1995.698,216.839
1995.700,216.826
1995.703,216.772
1995.706,217.128
1995.708,216.295
1995.711,216.992
1995.714,217.569
1995.717,217.401
1995.719,216.971
1995.722,215.726
1995.725,215.668
1995.728,215.344
1995.730,215.323
1995.733,216.325
1995.736,216.899
1995.739,218.044
1995.741,217.166
1995.744,217.321
1995.747,217.797
1995.749,218.246
1995.752,218.717
1995.755,218.764
1995.758,218.179
1995.760,217.635
1995.763,217.838
1995.766,217.206
1995.769,217.039
1995.771,217.665
1995.774,218.283
1995.777,218.5
1995.780,218.576
1995.782,218.345
1995.785,218.26
1995.788,217.59
1995.790,217.886
1995.793,217.162
1995.796,216.075
1995.799,217.205
1995.801,215.933
1995.804,215.841
1995.807,216.422
1995.810,217.415
1995.812,217.295
1995.815,215.848
1995.818,216.543
1995.821,217.415
1995.823,216.307
1995.826,215.567
1995.829,216.347
1995.832,217.085
1995.834,216.692
1995.837,216.468
1995.840,216.384
1995.843,215.415
1995.845,215.498
1995.848,216.093
1995.851,216.781
1995.854,217.89
1995.856,217.578
1995.859,217.456
1995.862,216.982
1995.865,217.288
1995.867,216.822
1995.870,217.395
1995.873,217.368
1995.878,217.511
1995.881,218.098
1995.884,217.319
1995.886,217.893
1995.889,218.136
1995.892,217.809
1995.895,217.766
1995.897,217.852
1995.900,217.457
1995.903,217.117
1995.906,217.484
1995.908,217.227
1995.911,216.531
1995.914,216.961
1995.916,217.348
1995.919,216.775
1995.922,217.348
1995.925,218.035
1995.927,218.209
1995.930,218.635
1995.933,218.994
1995.936,218.838
1995.941,216.009
1995.944,216.198
1995.947,216.796
1995.949,217.078
1995.952,217.185
1995.955,217.637
1995.957,218.229
1995.960,218.491
1995.963,218.857
1995.966,218.317
1995.968,218.191
1995.971,217.632
1995.974,217.42
1995.977,217.117
1995.979,216.933
1995.982,216.177
1995.985,215.246
1995.988,214.443
1995.990,215.357
1995.993,215.583
1995.996,215.522
1995.999,214.78
1996.001,216.125
1996.004,214.897
1996.007,215.675
1996.010,216.2
1996.012,216.662
1996.015,216.787
1996.018,216.816
1996.021,217.159
1996.023,217.277
1996.026,217.159
1996.029,217.408
1996.048,216.033
1996.051,215.637
1996.053,215.467
1996.056,214.976
1996.059,215.255
1996.062,215.359
1996.064,215.18
1996.067,215.353
1996.070,215.862
1996.073,216.5
1996.075,217.021
1996.078,217.073
1996.081,216.894
1996.084,217.44
1996.086,217.544
1996.089,217.176
1996.097,215.436
1996.100,216.3
1996.103,216.782
1996.106,217.149
1996.108,216.906
1996.111,217.361
1996.114,216.79
1996.117,217.106
1996.119,216.951
1996.122,216.669
1996.125,217.219
1996.127,216.651
1996.130,216.419
1996.133,216.904
1996.136,217.274
1996.138,216.905
1996.141,216.887
1996.144,216.333
1996.147,216.814
1996.149,216.94
1996.152,216.424
1996.155,216.94
1996.158,217.205
1996.160,217.394
1996.163,217.447
1996.165,217.265
1996.168,217.368
1996.171,216.975
1996.174,217.493
1996.176,217.197
1996.179,217.588
1996.182,217.509
1996.185,217.176
1996.187,217.372
1996.190,217.465
1996.193,217.834
1996.196,217.542
1996.198,217.766
1996.201,217.9
1996.204,217.692
1996.206,216.626
1996.209,217.366
1996.212,217.62
1996.215,217.148
1996.217,217.699
1996.220,217.429
1996.223,217.35
1996.226,218.488
1996.228,218.7
1996.231,218.491
1996.234,218.488
1996.237,218.742
1996.239,218.515
1996.242,218.789
1996.245,218.844
1996.248,218.612
1996.250,218.593
1996.253,218.413
1996.256,219.057
1996.259,219.376
1996.261,219.493
1996.264,219.535
1996.267,219.442
1996.270,218.601
1996.272,218.444
1996.275,218.156
1996.278,218.28
1996.281,218.521
1996.283,218.548
1996.286,219.119
1996.289,218.871
1996.291,218.985
1996.294,218.684
1996.297,218.21
1996.300,219.029
1996.302,219.677
1996.305,220.025
1996.308,220.122
1996.311,219.605
1996.313,218.165
1996.316,217.937
1996.319,218.16
1996.322,218.1
1996.324,218.182
1996.327,218.31
1996.330,217.831
1996.332,217.262
1996.335,217.356
1996.338,218.063
1996.341,218.432
1996.343,219.582
1996.346,219.257
1996.349,218.702
1996.352,218.724
1996.354,218.541
1996.357,218.29
1996.360,218.414
1996.363,218.171
1996.365,218.509
1996.368,218.473
1996.371,218.168
1996.373,218.666
1996.376,218.796
1996.379,219.154
1996.382,214.166
1996.384,218.506
1996.387,218.773
1996.390,219.051
1996.393,218.443
1996.395,218.442
1996.398,217.917
1996.401,218.585
1996.404,219.275
1996.406,217.89
1996.409,217.876
1996.412,218.424
1996.415,218.908
1996.416,218.403
1996.419,218.368
1996.422,218.641
1996.425,218.719
1996.427,218.802
1996.430,217.544
1996.433,217.546
1996.436,217.632
1996.438,217.995
1996.441,217.823
1996.444,217.794
1996.447,218.462
1996.449,218.354
1996.452,218.932
1996.455,217.828
1996.457,216.985
1996.460,217.114
1996.463,217.066
1996.466,216.803
1996.468,216.248
1996.471,216.511
1996.474,217.234
1996.477,217.576
1996.479,218.27
1996.482,217.719
1996.485,217.859
1996.488,217.521
1996.490,217.543
1996.493,216.499
1996.496,216.63
1996.498,217.025
1996.501,217.02
1996.504,216.274
1996.507,217.061
1996.509,216.924
1996.512,217.606
1996.515,217.914
1996.518,216.926
1996.520,217.837
1996.523,217.759
1996.526,218.027
1996.529,218.341
1996.531,217.202
1996.534,216.13
1996.537,216.365
1996.539,216.388
1996.542,217.091
1996.545,216.748
1996.548,217.414
1996.550,218.495
1996.553,217.69
1996.556,217.452
1996.559,217.89
1996.561,218.262
1996.564,217.632
1996.567,217.665
1996.570,218.346
1996.572,218.459
1996.575,218.289
1996.578,217.488
1996.581,216.211
1996.583,216.212
1996.586,216.863
1996.589,217.321
1996.592,217.996
1996.594,219.082
1996.597,218.403
1996.600,219.162
1996.603,218.199
1996.605,216.981
1996.608,216.286
1996.611,215.922
1996.614,215.944
1996.616,216.878
1996.619,216.875
1996.622,216.816
1996.624,216.371
1996.627,216.339
1996.630,216.482
1996.633,216.734
1996.635,217.369
1996.638,217.81
1996.641,218.274
1996.644,217.673
1996.646,217.743
1996.649,217.205
1996.652,217.512
1996.655,216.886
1996.657,217.17
1996.660,216.928
1996.663,217.206
1996.666,218.064
1996.668,218.327
1996.671,218.77
1996.674,219.123
1996.677,218.531
1996.679,216.742
1996.682,215.935
1996.685,215.761
1996.688,214.7
1996.690,214.622
1996.693,214.312
1996.696,214.877
1996.699,215.825
1996.701,215.16
1996.704,215.716
1996.707,215.748
1996.709,216.586
1996.712,216.601
1996.715,216.872
1996.718,217.318
1996.720,217.068
1996.723,216.753
1996.726,216.83
1996.729,217.011
1996.731,216.988
1996.734,217.047
1996.737,217.197
1996.740,217.068
1996.742,217.879
1996.745,218.612
1996.748,218.729
1996.750,218.543
1996.753,217.594
1996.756,216.653
1996.759,215.746
1996.761,215.547
1996.764,214.967
1996.767,214.893
1996.770,214.967
1996.772,215.06
1996.775,215.196
1996.778,215.672
1996.781,217.57
1996.783,217.556
1996.786,218.165
1996.789,218.531
1996.791,219.081
1996.794,219.589
1996.797,218.791
1996.800,218.872
1996.802,218.393
1996.805,218.334
1996.808,217.91
1996.811,217.174
1996.813,216.833
1996.816,218.005
1996.819,218.869
1996.822,219.214
1996.824,218.63
1996.827,217.483
1996.830,217.952
1996.833,218.158
1996.834,216.865
1996.837,216.927
1996.840,216.741
1996.843,216.62
1996.845,216.777
1996.848,217.272
1996.851,217.353
1996.854,217.049
1996.856,217.443
1996.859,217.833
1996.862,217.491
1996.865,217.47
1996.867,217.682
1996.870,217.715
1996.873,218.081
1996.875,218.367
1996.878,218.8
1996.881,219.13
1996.884,218.942
1996.886,219.042
1996.889,219.337
1996.892,219.407
1996.895,220.316
1996.897,220.587
1996.900,220.238
1996.903,219.415
1996.906,218.712
1996.908,218.96
1996.911,217.756
1996.914,217.325
1996.916,217.61
1996.919,217.868
1996.922,217.678
1996.925,217.906
1996.927,218.058
1996.930,218.127
1996.933,217.631
1996.936,218.073
1996.938,218.274
1996.941,218.828
1996.944,218.748
1996.947,219.097
1996.949,219.307
1996.952,219.616
1996.955,219.671
1996.957,219.734
1996.960,219.684
1996.963,219.887
1996.966,220.219
1996.968,219.021
1996.971,219.243
1996.974,220.033
1996.977,220.584
1996.979,219.504
1996.982,219.373
1996.985,218.516
1996.988,218.276
1996.990,218.518
1996.993,218.788
1996.996,219.099
1996.999,218.249
1997.001,218.539
1997.004,218.992
1997.007,219.337
1997.010,219.786
1997.012,219.489
1997.015,219.315
1997.018,220.091
1997.021,219.154
1997.023,219.756
1997.026,220.4
1997.029,220.158
1997.032,219.955
1997.034,219.991
1997.037,220.494
1997.040,220.359
1997.042,220.694
1997.045,220.809
1997.048,220.988
1997.051,221.601
1997.053,220.989
1997.056,221.014
1997.059,220.657
1997.062,220.417
1997.064,220.39
1997.067,220.535
1997.070,219.752
1997.073,219.498
1997.075,219.5
1997.078,219.526
1997.081,201.773
1997.084,192.544
1997.086,219.759
1997.089,219.66
1997.092,220.088
1997.095,220.113
1997.097,219.852
1997.100,219.619
1997.103,219.94
1997.106,220.439
1997.108,220.554
1997.111,220.441
1997.114,220.179
1997.117,220.728
1997.119,220.716
1997.122,221.484
1997.125,220.838
1997.127,220.826
1997.130,221.014
1997.133,199.45
1997.136,205.619
1997.138,220.987
1997.141,220.998
1997.144,221.785
1997.147,221.055
1997.149,220.645
1997.152,221.138
1997.155,221.441
1997.158,221.76
1997.160,220.845
1997.163,219.944
1997.166,220.411
1997.169,220.246
1997.172,221.215
1997.174,221.842
1997.177,221.496
1997.180,220.829
1997.183,221.401
1997.185,221.609
1997.188,221.494
1997.191,221.769
1997.194,221.375
1997.196,222.408
1997.199,222.71
1997.202,222.765
1997.204,222.015
1997.207,220.614
1997.210,220.535
1997.213,219.818
1997.215,219.177
1997.218,219.323
1997.221,219.226
1997.224,219.687
1997.226,219.946
1997.229,220.483
1997.232,220.788
1997.235,220.268
1997.237,220.952
1997.240,220.844
1997.243,220.327
1997.246,220.651
1997.248,220.077
1997.251,220.521
1997.254,221.042
1997.257,221.348
1997.259,221.772
1997.262,221.989
1997.265,222.651
1997.268,222.282
1997.270,222.538
1997.273,220.901
1997.276,217.932
1997.279,218.621
1997.281,219.514
1997.284,220.006
1997.287,219.775
1997.289,219.156
1997.292,218.798
1997.295,218.496
1997.298,218.499
1997.300,218.931
1997.303,219.729
1997.306,220.078
1997.309,219.859
1997.311,220.302
1997.314,219.769
1997.317,220.2
1997.320,220.679
1997.322,220.621
1997.325,220.496
1997.328,220.753
1997.330,220.776
1997.333,221.113
1997.336,221.583
1997.339,221.27
1997.341,221.449
1997.344,221.889
1997.347,221.722
1997.350,221.585
1997.352,221.435
1997.355,220.905
1997.358,219.957
1997.361,218.996
1997.363,218.674
1997.366,220.088
1997.369,220.127
1997.371,219.851
1997.374,219.89
1997.377,220.226
1997.380,220.058
1997.382,220.545
1997.385,219.792
1997.388,219.707
1997.391,219.519
1997.393,219.36
1997.396,219.926
1997.399,219.164
1997.402,219.495
1997.404,219.539
1997.407,219.867
1997.410,220.392
1997.413,220.866
1997.415,221.285
1997.418,220.766
1997.421,220.96
1997.424,221.468
1997.426,221.708
1997.429,222.162
1997.432,220.906
1997.435,220.727
1997.437,221.418
1997.440,220.37
1997.443,220.439
1997.446,220.552
1997.448,220.699
1997.451,220.679
1997.454,220.951
1997.456,220.939
1997.459,221.138
1997.462,221.095
1997.465,220.35
1997.467,220.73
1997.470,220.639
1997.473,220.886
1997.476,220.251
1997.478,219.417
1997.481,218.907
1997.484,219.084
1997.487,219.42
1997.489,218.42
1997.492,219.062
1997.495,218.819
1997.497,189.901
1997.500,148.176
1997.503,148.07
1997.506,169.808
1997.508,220.4
1997.511,220.103
1997.514,218.955
1997.517,218.591
1997.519,218.608
1997.522,218.453
1997.525,218.5
1997.528,219.237
1997.530,219.316
1997.533,219.499
1997.536,219.005
1997.538,219.078
1997.541,219.748
1997.544,218.735
1997.547,218.707
1997.549,218.605
1997.552,218.749
1997.555,219.563
1997.558,219.821
1997.560,219.701
1997.563,219.489
1997.566,219.488
1997.569,219.441
1997.571,219.681
1997.574,219.907
1997.577,220.315
1997.580,220.153
1997.582,219.456
1997.585,219.443
1997.588,220.607
1997.591,220.525
1997.593,219.854
1997.596,220.108
1997.599,220.022
1997.602,220.378
1997.604,219.753
1997.607,220.086
1997.610,220.174
1997.613,220.236
1997.615,220.252
1997.618,220.578
1997.621,220.756
1997.623,220.839
1997.626,221.165
1997.629,220.817
1997.632,219.567
1997.634,222.49
1997.640,144.971
1997.643,150.988
1997.645,221.831
1997.648,221.088
1997.651,220.983
1997.654,209.366
1997.656,220.711
1997.659,220.504
1997.662,219.853
1997.665,219.772
1997.667,212.074
1997.673,219.718
1997.676,219.754
1997.678,220.017
1997.681,219.792
1997.684,219.766
1997.687,219.742
1997.689,219.476
1997.692,219.522
1997.695,218.953
1997.698,219.701
1997.700,219.228
1997.703,218.786
1997.706,219.352
1997.708,218.903
1997.711,219.24
1997.714,218.611
1997.717,218.614
1997.719,219.347
1997.722,220.128
1997.725,220.083
1997.728,219.167
1997.730,218.981
1997.733,219.115
1997.736,219.138
1997.739,218.912
1997.741,216.111
1997.744,219.643
1997.747,219.229
1997.749,218.763
1997.752,217.598
1997.755,219.06
1997.758,219.362
1997.760,219.853
1997.763,219.755
1997.766,218.817
1997.769,219.169
1997.771,219.526
1997.774,218.535
